client_id,ip_address,geo_location,device_type,login_time,is_geo_fraud
2a730b68-8967-4c7c-881d-5dd3e31b7eab,213.58.87.132,"Markshire, Vietnam",tablet,2025-01-06 16:07:58,0
07f9e27c-ac26-4212-96a0-8a88dd758ce0,156.232.190.132,"Ricardoburgh, Turkmenistan",tablet,2025-01-06 05:13:52,0
65d13c49-30ef-4821-9f4a-c3c694d0b3b2,90.59.160.199,"Allenfort, Iraq",tablet,2025-01-10 19:43:24,0
6c6113ef-807e-47d2-bc3f-d38c110ad0ba,113.124.88.49,"Sherifort, Israel",tablet,2025-01-12 11:56:47,0
47693b6a-3d41-455e-81f1-4dffefc8537d,140.111.242.93,"West Mitchellburgh, South Georgia and the South Sandwich Islands",mobile,2025-01-07 05:32:01,0
16842eaa-88ef-4148-a8a9-f179c4c99ffd,213.253.249.236,"Nguyenfurt, Burkina Faso",desktop,2025-01-05 08:55:09,0
70c1f1c1-1dfa-4fb7-89ab-faa566063c32,197.71.197.31,"Codyhaven, Ghana",desktop,2025-01-06 09:23:04,0
c97557fa-afd5-42f4-b9a3-26c3b259bb74,97.8.246.128,"East Shannonmouth, Burkina Faso",tablet,2025-01-02 08:25:20,1
c70c3ab9-065b-4121-9cbb-403519cb6c23,81.228.249.119,"Harrisville, Korea",tablet,2025-01-06 01:10:14,0
1ba34827-b6a5-43ad-8911-88fa17101eaf,199.163.181.101,"New Fernando, Australia",desktop,2025-01-07 08:53:32,0
0a15244c-ff07-4381-8960-f148b806e1e5,209.4.227.11,"Clarkside, Serbia",desktop,2025-01-11 01:39:08,0
623dd5d1-5620-4b47-9a63-5fa0316d0935,38.12.228.185,"North Christian, Kazakhstan",tablet,2025-01-11 02:35:36,0
a455625f-4c6c-4ce5-9f4f-9016b7c1faa5,96.85.161.200,"Cassandratown, Svalbard & Jan Mayen Islands",mobile,2025-01-07 20:33:53,0
bab7a9fc-5124-4153-a9ed-f3ba6c43c7f2,190.222.225.16,"Franktown, Saudi Arabia",mobile,2025-01-11 13:08:47,0
ac690a20-de8a-45db-b1c4-17b3ec78cbbc,196.85.123.95,"North Paul, Brazil",tablet,2025-01-10 00:31:41,0
ef0a6fbe-4409-4cf0-9168-88d576b207a9,9.2.214.178,"Kristenberg, Madagascar",tablet,2025-01-11 20:09:04,0
bf410b6f-d334-46a7-9956-05c9c64f8d6a,201.181.15.216,"Solisshire, Wallis and Futuna",tablet,2025-01-08 00:45:39,0
9626dd85-40ee-4426-a904-2ab073da555f,205.66.122.170,"East Lauren, Holy See (Vatican City State)",tablet,2025-01-02 20:01:24,0
01fb0aae-5c77-4e5a-a485-ab64bc9b302a,210.100.241.215,"Lake Jenniferland, Turkey",desktop,2025-01-13 01:18:31,0
1f197cc4-c239-4ccb-b61b-5013422865e8,69.187.162.239,"Lake Jamesberg, Saint Lucia",desktop,2025-01-03 04:09:43,0
8d7cc00e-b695-424e-bfed-193067d6f3b5,215.71.253.254,"Adamberg, Hungary",desktop,2025-01-13 10:30:41,0
496f25a9-bbca-40ae-a6dd-b91c7f087907,160.244.42.113,"South Mary, Switzerland",mobile,2025-01-03 11:55:42,0
8bd396ce-8c47-4dd5-b799-bb9a17057e81,199.7.160.122,"Garybury, Jordan",mobile,2025-01-10 20:37:21,0
bc9819ae-9af5-4ecf-8996-c966200a506f,178.138.6.124,"New Lisashire, Namibia",tablet,2025-01-05 16:21:17,0
6bc3664b-44e5-446b-892d-c2bd46f65372,182.19.254.165,"Georgeview, Germany",mobile,2025-01-07 16:30:25,0
0a49c808-9bde-468e-be48-d5c1cd048933,190.183.221.159,"East Elizabethview, Chad",mobile,2025-01-07 03:00:55,0
09d0e768-771d-4fd8-b470-0505621205e5,210.136.59.5,"Matthewshire, Saint Kitts and Nevis",desktop,2025-01-08 16:33:48,1
61069cb5-baca-487b-bd43-7b8e804694d5,207.58.79.175,"North Shelley, Qatar",mobile,2025-01-01 19:12:56,0
7eca9abe-c8a8-417e-9afc-4c6786e0c317,114.146.108.74,"South Alicialand, Spain",desktop,2025-01-12 00:46:53,0
b031bfa7-3099-4411-8ce2-93d5738f09ed,33.120.254.215,"Evelynton, Burkina Faso",desktop,2025-01-12 09:46:18,0
8d0764f4-8acf-427f-a062-b4d5d5618f87,202.212.181.154,"South Amanda, Bhutan",desktop,2025-01-10 14:14:06,0
7ed68a83-e42d-4f1d-af0c-c69d095682af,200.116.254.12,"West Biancatown, Cote d'Ivoire",mobile,2025-01-05 03:27:43,0
9faeb932-1da7-47dd-8e16-0c260cbee984,160.126.112.178,"Lake Angela, Ecuador",desktop,2025-01-02 18:47:12,0
3832c496-485b-4838-b060-409dde5249bc,211.17.197.48,"Andreaview, Mongolia",tablet,2025-01-12 12:07:00,0
54224a1d-87ba-449b-a7b6-490e65c57440,144.247.91.165,"Bradleybury, Sweden",mobile,2025-01-07 07:42:21,0
70229a8a-68f1-466b-a0ba-fcdf9e07995e,106.163.148.48,"Andretown, Bangladesh",tablet,2025-01-05 00:18:41,0
e4b9adea-02dc-4fd7-9690-c47ef962bf1c,204.73.51.231,"East Gregory, Iceland",desktop,2025-01-08 20:19:40,0
201c16da-ba73-47de-ab5c-9861c56fde67,202.115.8.68,"Fitzgeraldborough, Greece",mobile,2025-01-10 14:31:54,0
63e76c00-521d-4aae-90ee-24a1735f2918,199.231.250.60,"Port Kelly, Mauritania",tablet,2025-01-03 00:16:03,0
5a34dc2d-c38e-45f5-b373-9ae68aa964c4,143.8.168.76,"Ronaldview, Turkey",tablet,2025-01-07 18:11:34,0
70acafa0-15f7-4b13-9b55-1d315ec8d2c7,214.221.88.89,"South Tanyaburgh, Nicaragua",desktop,2025-01-13 02:37:25,0
e064565d-db2b-4f11-b430-4680cdb20aa6,182.17.236.15,"East Justinberg, Argentina",mobile,2025-01-04 03:02:59,0
a21809be-b6a2-4984-8574-c9c2cef7361a,131.44.166.95,"Kennethbury, Uzbekistan",desktop,2025-01-11 07:48:07,0
df785e95-37a5-4823-ad0a-0250cbdd1182,116.78.30.77,"Alvarezfort, United Kingdom",desktop,2025-01-09 00:00:52,0
2235a6f0-a43f-4376-84e5-3a0794381866,170.220.241.176,"New Georgeville, Saint Martin",tablet,2025-01-08 01:25:24,0
19bb7f29-e3a6-47b8-ba3c-b26a2b4a2351,153.243.41.250,"Lake Nancyborough, Italy",desktop,2025-01-11 05:14:55,0
4fc1604d-8407-4f64-8cb3-97ae1db874bf,196.251.31.184,"Port Raymond, Guadeloupe",mobile,2025-01-02 08:10:59,0
ea9250b9-90d8-4180-a024-8b55c9f0c0f2,206.89.35.79,"Davidport, Iran",mobile,2025-01-02 00:38:52,0
bdcd696f-48c7-446b-81d8-553e29348dbe,147.158.158.226,"Russellchester, Georgia",mobile,2025-01-13 02:29:59,0
1a512d95-4a7d-4d0e-8f38-4658928ba5d7,179.69.125.235,"Port Kelly, Mauritania",tablet,2025-01-03 06:50:37,0
6a056cd2-a639-4b0f-a4df-e20c0e5ddb64,12.104.83.219,"North Jeremiahmouth, Eritrea",mobile,2025-01-03 00:21:29,0
66b0e6f3-0cdb-4de0-9ee0-f32391083b24,40.7.254.10,"West Richard, Germany",desktop,2025-01-12 13:31:41,0
a83322c0-7894-4127-90e8-170130af3c97,112.171.226.81,"East Mariah, Saint Vincent and the Grenadines",mobile,2025-01-12 11:42:01,0
3141d497-6d29-46d6-87a8-fed77a977e15,165.210.96.223,"Sanchezchester, American Samoa",mobile,2025-01-10 02:55:47,0
874ff7a1-4bd5-48cb-9d79-0d994735e266,8.162.40.142,"Lake Laurenshire, Iceland",desktop,2025-01-11 17:28:47,0
d8fe4a41-d118-4c5c-980b-fc51d238ef35,148.128.248.198,"Freyland, Jordan",mobile,2025-01-03 04:53:55,0
255bca25-3c29-4a0f-9d66-a114fcf09bb8,30.145.252.88,"Elizabethport, Holy See (Vatican City State)",tablet,2025-01-03 17:58:16,0
e90468bd-001b-4542-b215-2bca0f65a010,42.203.247.249,"Lake Tamifort, Dominican Republic",desktop,2025-01-07 23:13:27,0
84cd38ea-0d3b-454a-afca-002bf91d77c7,192.5.122.26,"Jacobtown, Saudi Arabia",desktop,2025-01-01 14:18:12,0
4535c3b0-e581-4e7a-b50c-f9cc68b5ee0d,181.183.245.202,"New Jerry, Turks and Caicos Islands",mobile,2025-01-06 14:26:42,0
1bc41116-8fbf-4944-bac2-433792caf652,150.117.94.114,"Nealfurt, Honduras",tablet,2025-01-02 19:51:58,0
0432f569-962a-4709-a34f-ee6300a2a3f9,208.163.97.11,"Terrellhaven, Egypt",mobile,2025-01-03 20:45:12,0
d9d4447d-8ad3-4bd9-a513-44540542d099,4.248.78.124,"Riosfort, United States of America",mobile,2025-01-05 18:26:38,0
76fce080-acdd-4577-ae30-52a34581697b,78.220.121.246,"Williamsberg, Brazil",tablet,2025-01-06 06:41:20,1
fcc656c9-49d1-498e-bf97-34361185f418,191.196.60.91,"Russellhaven, Zimbabwe",tablet,2025-01-11 16:53:26,1
56aa7473-466a-4f24-a990-706d6db86d50,215.92.241.164,"Edwardburgh, Bhutan",mobile,2025-01-02 16:58:19,0
6d457176-e422-4c19-ace1-7a02d6a06223,156.199.251.33,"Dominiqueberg, Bouvet Island (Bouvetoya)",tablet,2025-01-11 09:36:20,0
798ee889-a675-4a74-82c2-33332aadfd44,208.180.198.225,"New Alexander, Maldives",tablet,2025-01-06 07:20:12,0
41a4d579-359f-402e-b7b9-364cefabbd15,188.4.79.178,"Hayesshire, Argentina",desktop,2025-01-09 18:23:11,0
867580d3-1fd6-49db-85dd-35f7992ab3cc,58.89.214.27,"North Jason, Saint Martin",mobile,2025-01-09 23:38:07,0
3cd86519-cd6e-41e4-8925-7fca8c0b54cb,217.22.78.20,"Heathermouth, Congo",tablet,2025-01-10 01:49:51,0
c4b907ee-d690-4f61-a67c-8379ee48a93c,172.238.212.90,"Juliechester, Croatia",desktop,2025-01-02 08:08:11,0
c33b6575-5371-4e4a-86b1-fd59e2cdd900,196.109.127.63,"New Jillport, Myanmar",mobile,2025-01-02 12:56:03,0
00d7fb4f-a896-4fe7-81ab-f780a9d027c1,143.108.195.129,"Lake Barryview, Saint Barthelemy",desktop,2025-01-03 15:38:16,0
1f26b5c1-2653-4db6-922e-ac682a26c747,124.68.70.217,"West Christina, Cambodia",desktop,2025-01-13 11:47:39,0
360a9ab1-8958-45d0-873a-25eae7d2e9b6,122.116.25.244,"Hannahtown, Moldova",mobile,2025-01-05 08:19:17,0
ed36b04b-1c37-42c8-b2ff-68fb0b6a0d03,193.193.245.17,"Port Joshua, Sweden",tablet,2025-01-06 06:56:35,0
0ff26a13-6781-4988-bbe7-12bfc784b8aa,208.23.163.62,"Jamesfurt, China",tablet,2025-01-07 13:15:32,0
35cbd364-f2e0-4f5b-9a1f-9f1588a42ed2,207.23.140.138,"New Timothyton, Czech Republic",mobile,2025-01-10 18:18:10,0
23a80477-36be-492d-9623-e6522037b89b,44.129.64.52,"Millerborough, Mayotte",tablet,2025-01-12 21:07:32,0
be5173c5-c099-41b6-a40c-4b27a459edf9,64.233.4.16,"West Kendra, Cayman Islands",mobile,2025-01-03 05:43:32,0
9b01ff96-6860-43ca-b52b-924bf64e13f3,128.81.42.84,"Diazland, Zambia",tablet,2025-01-12 21:53:19,0
f1a58c29-95d0-4555-a070-a38cef964d93,88.49.163.103,"North Jeff, Belarus",tablet,2025-01-12 21:13:02,0
ab2ef768-b50d-4b83-a202-03ca5f991530,205.158.205.7,"South Jessica, France",tablet,2025-01-07 03:54:20,0
d7ab1c6e-85a6-45b2-b2e3-2bdf6c281ce2,17.246.203.247,"New Samuel, Senegal",desktop,2025-01-10 10:09:07,0
5df60755-b6b5-441d-a736-e12691752af6,211.51.92.191,"Lake Christopherberg, British Virgin Islands",tablet,2025-01-03 03:06:32,0
36b01827-9715-41a6-b3b4-00d1110b266b,168.167.40.45,"Roymouth, Taiwan",desktop,2025-01-07 05:57:18,1
e9d37210-999d-4825-8423-39dfdfefa057,133.168.161.97,"Lake Jamesville, Lebanon",mobile,2025-01-01 01:21:27,0
64be8897-a03e-4707-ad81-e542a9c7ee4a,36.141.151.173,"Cooperton, Cape Verde",mobile,2025-01-04 06:11:48,0
4ec3e155-8807-429a-97b3-2845cb8f7455,22.0.213.214,"East Shannon, Nauru",desktop,2025-01-02 06:25:09,0
be49c5bf-9caa-4bf6-8002-d88ea9a436a3,123.205.30.13,"New Sandraview, Ukraine",desktop,2025-01-06 17:33:53,0
8771ee34-89ba-4b55-b01b-8779f0d14e39,47.222.111.47,"West Erin, Grenada",desktop,2025-01-10 20:10:18,0
bcfa4c34-d0b9-45de-9000-dd3eedf52188,31.201.199.234,"Joyburgh, San Marino",tablet,2025-01-07 13:07:44,1
ebfaf268-c213-45e3-93a3-b99c0941ac50,71.49.88.175,"Rochaburgh, China",tablet,2025-01-09 19:26:24,0
0a49fbf9-4491-4ffb-9fb1-6df3e448f6ce,196.107.190.234,"Hancockside, New Zealand",tablet,2025-01-02 20:14:21,0
2eef71a1-c177-4c03-963c-567c89558273,206.60.243.236,"New Claudia, Chile",mobile,2025-01-01 12:45:15,0
419d7353-c1d8-47d0-85d7-207cfdbcdd80,133.89.121.199,"New Lauren, Western Sahara",mobile,2025-01-10 04:32:35,0
09537844-7402-45d6-95f9-72c182a1fcf9,194.55.204.134,"Port Tyler, Finland",desktop,2025-01-07 05:38:35,0
82767cf3-af62-4990-a556-b5e347de5815,28.150.148.6,"Hessberg, Svalbard & Jan Mayen Islands",tablet,2025-01-06 20:57:55,0
53ea783e-b516-471c-92e7-4b276a7df236,205.235.141.81,"Millerhaven, Libyan Arab Jamahiriya",mobile,2025-01-09 06:30:44,1
9a1eafcb-e584-4d42-a5a1-949184fa133a,222.238.251.126,"Brennanmouth, Timor-Leste",mobile,2025-01-13 13:54:59,0
08dd6545-0129-4f1a-896b-1c36ac03ed68,203.34.111.34,"East Kimberly, Sri Lanka",desktop,2025-01-02 23:14:17,1
cf501ce9-cf1c-435a-ba45-e3835d3954fa,188.153.68.152,"West Latoya, Liechtenstein",tablet,2025-01-10 03:01:04,1
a7213066-f23e-4344-9cbf-e558a7e43654,169.160.223.93,"North Bethany, Costa Rica",tablet,2025-01-05 01:47:31,0
0f071415-cc60-45ff-a6f6-172de2cc15f6,107.64.127.70,"Lake Lesliebury, Wallis and Futuna",desktop,2025-01-04 03:47:32,0
f89f7634-f126-4e76-a7e0-172fe7c85661,126.241.255.164,"North Ericbury, Kenya",desktop,2025-01-04 12:54:07,0
68fa98cc-2222-4428-a95d-da0241862b97,158.128.12.213,"Dodsonmouth, San Marino",mobile,2025-01-13 16:41:47,0
f25e5e7c-dda3-435e-8a3d-e84a53e8001b,208.145.99.142,"Port Danielburgh, Belize",desktop,2025-01-07 20:02:46,0
8306c536-a5c7-4407-a222-265a3b8e014f,203.80.249.240,"Piercestad, Panama",mobile,2025-01-06 18:01:16,0
2e09e6c1-92d8-4fc8-aa28-c1285bd3fa5d,223.186.173.33,"South Joechester, Papua New Guinea",desktop,2025-01-05 22:44:21,1
986c5c79-c7ae-430f-bb0c-a3108714af02,184.190.7.230,"Escobarberg, Nepal",desktop,2025-01-13 11:14:25,1
abf9675e-bc69-4474-8fbd-46b00ae13198,135.34.40.55,"South Lindsey, Israel",desktop,2025-01-05 13:17:15,0
027df84d-1bf4-4c11-86d4-45ddc27aa46f,183.179.154.53,"Davidburgh, Slovenia",mobile,2025-01-01 07:44:01,0
ac66f3c5-2671-46c5-9965-db91cd42d3ae,59.210.250.89,"Brewerchester, Fiji",desktop,2025-01-07 17:18:00,0
4189e9ad-1a73-4a56-ba66-cc53056958ca,213.145.99.216,"East Emilyville, Lesotho",mobile,2025-01-05 19:25:40,0
14483e1a-1f13-4292-9ab8-05adb2afc335,124.162.88.188,"North Spencer, Poland",tablet,2025-01-08 01:45:10,0
5639e78e-9cb4-4f6a-a580-e7d0993529cf,183.145.92.92,"Hollybury, Russian Federation",tablet,2025-01-12 11:00:26,1
46dd6449-bf5b-4bc7-bf2f-e14bb578070a,160.79.178.248,"Campbellmouth, Uganda",mobile,2025-01-10 16:40:47,0
7a93a0c5-4519-4224-a101-1f0ee332995d,203.211.150.7,"Port Davidborough, Haiti",tablet,2025-01-13 16:25:59,0
fb52921b-1f36-41ec-a768-d8390361f1f0,115.88.17.46,"West Stephanieland, Senegal",desktop,2025-01-05 03:01:50,0
ae5a0926-6ef5-41fe-a221-3d7c6803a08c,130.255.250.186,"Dennisview, Finland",tablet,2025-01-03 05:07:13,0
16cffe49-5aa1-4f17-b420-3085f59ac0e2,200.228.184.168,"Dalebury, Djibouti",desktop,2025-01-11 02:11:39,0
e65e4af6-6781-4c4a-991d-1d0ddce5ca4d,163.1.150.235,"Erikland, Botswana",mobile,2025-01-05 19:01:26,0
6aedabab-b753-4fbc-86fc-df1c0351f7f0,51.137.27.195,"West Tinaport, Saint Helena",desktop,2025-01-04 21:25:36,0
ec679dd8-9af9-4b73-a26c-7d6be35eb752,54.159.69.107,"Lake Loriborough, Slovenia",mobile,2025-01-04 10:47:54,0
99aa94c0-d7b6-45a2-a447-84aa2126f0df,210.40.154.54,"Edwardsmouth, Angola",mobile,2025-01-05 02:57:52,0
a85efe2f-b75a-4f6e-aa0e-8aabae46d113,174.230.217.138,"New Kaylaville, Tajikistan",desktop,2025-01-01 05:00:17,0
8efb361c-3d95-4218-8af5-a7e53032f982,119.121.236.125,"North Melaniechester, Costa Rica",tablet,2025-01-09 14:41:56,0
697bca0e-c7c2-4154-a13e-7760ab824a96,188.123.135.130,"Port James, Cayman Islands",mobile,2025-01-02 07:17:58,0
8b58e159-6aea-49e8-87a8-673be1d6bb30,132.197.192.77,"North Adam, Niue",mobile,2025-01-09 01:58:57,0
9bef4a57-36a5-453d-8f6c-f2e133d92fac,180.165.227.115,"Lake Angela, Finland",desktop,2025-01-07 18:34:56,0
eaa8222c-3a5c-4dd9-ab80-da28661bdd92,146.174.211.85,"Lake Robertburgh, French Guiana",desktop,2025-01-02 03:02:59,0
4ca51fe5-875b-4525-af64-2c24ec64a0f8,209.134.112.236,"Davidfort, Marshall Islands",tablet,2025-01-06 23:51:40,0
99c0be74-64f3-4a41-af2c-aae727fa95eb,148.110.216.164,"West Davidshire, Sao Tome and Principe",mobile,2025-01-08 06:49:04,0
8ae4a314-96b5-4362-a2d6-6589a57766bb,1.86.86.228,"Diazton, Nigeria",tablet,2025-01-04 07:09:04,0
824c01c5-4eea-4537-86ea-0ce9ba230950,92.20.4.227,"North Brendanchester, United Kingdom",mobile,2025-01-11 03:23:23,1
0b9e5a8f-3427-454f-80fc-b590f2d7cd3b,51.156.88.245,"North Emily, Burkina Faso",tablet,2025-01-12 08:06:19,0
2bc550e6-0cb3-45d7-8774-b8fb7e330955,146.226.214.56,"North Lisa, Azerbaijan",tablet,2025-01-01 05:11:48,0
12db0229-5ac8-4f7c-94a3-46c9a875dae8,212.181.31.170,"Hoffmanhaven, Yemen",mobile,2025-01-08 18:46:48,0
83a5583f-206d-4920-9704-b46b56f8349e,96.132.11.154,"Lewishaven, Chad",tablet,2025-01-12 19:37:55,0
9e945285-66bf-492f-91fe-b04c27948305,139.83.200.12,"Matthewport, Cote d'Ivoire",tablet,2025-01-07 09:21:16,1
41874038-cdce-4cf0-993b-52d80d00af4a,221.68.81.203,"West Nichole, India",tablet,2025-01-08 14:25:47,1
76b864e8-b811-42a0-bd29-bef87ac8529b,148.46.77.236,"South Kristen, Nicaragua",tablet,2025-01-11 16:53:38,0
ac0a7004-fd42-4daa-83ec-d5710d623bdd,88.108.158.26,"New Hannahtown, Qatar",tablet,2025-01-06 04:05:12,0
9469b0d8-3d1f-48f8-b3cf-9475d815b18e,212.143.8.137,"Lake Jessica, Bangladesh",desktop,2025-01-08 01:47:03,1
8ade0b98-820f-409a-956a-b8b9aa10bd40,206.6.116.9,"Pittmanburgh, Andorra",mobile,2025-01-06 12:36:27,0
aaca30ef-dac1-4a08-85e7-f342ca3d722c,207.112.179.76,"Thomasfort, Dominican Republic",tablet,2025-01-11 22:32:59,1
a764d188-671f-4545-83ad-402e9b9373cf,56.89.230.86,"Harmonview, Libyan Arab Jamahiriya",tablet,2025-01-07 20:03:52,0
177d6d68-1b4f-4a25-8c06-8c626fa3c0de,30.16.82.232,"Maryview, Macao",desktop,2025-01-12 13:40:45,0
0be30340-4813-4efc-a239-d273c15cbdd4,139.96.115.208,"New Julie, North Macedonia",tablet,2025-01-11 05:27:12,1
3bce669f-d6da-4d6c-93a1-1e8dd1d3e76f,183.207.65.142,"Jaredville, Cook Islands",desktop,2025-01-02 19:00:37,0
9a2638fc-d53f-46aa-97a0-0cea0d170559,47.177.113.13,"Howardland, Philippines",desktop,2025-01-02 13:11:03,0
2733071e-020b-4a83-a31c-a2c7aaa74fda,64.92.19.25,"Davidsontown, Sweden",tablet,2025-01-01 21:03:12,0
a94f7e05-eb14-4ad7-8d98-c15a06f041bb,33.138.56.100,"North Melissaton, Vanuatu",desktop,2025-01-07 22:37:22,0
1db20214-2ef3-4b75-b677-be0ee05dde1c,74.31.31.132,"New Larry, Papua New Guinea",tablet,2025-01-05 02:42:24,1
bcee88ad-6be2-4e34-bacc-2ec40aa8c37d,143.82.124.154,"South Jessicaland, Kenya",tablet,2025-01-04 05:42:54,0
054fa3c9-ae6e-4aa5-9fa9-1ea8f8c68b45,71.136.153.217,"Port Toddmouth, Eritrea",tablet,2025-01-10 18:26:02,0
e43a95a5-67a2-41e5-8c71-277215446a71,213.131.242.54,"Morrisbury, Taiwan",tablet,2025-01-06 01:27:11,0
e2a7f828-4320-4864-b325-705d38ec8214,178.51.142.181,"Keithhaven, Cyprus",mobile,2025-01-10 03:25:09,0
8e7309b6-3407-4b87-8925-ed3b381ff0dd,36.190.252.190,"Gillespiehaven, Antigua and Barbuda",mobile,2025-01-07 19:42:25,0
c6ebda58-b134-49f2-bcdd-347bcb3d2eb9,149.13.226.245,"Nicholasbury, Anguilla",desktop,2025-01-02 10:04:21,0
29273bc3-a917-48d4-a3fb-83604dcc948a,199.230.134.131,"South Adam, Djibouti",desktop,2025-01-09 07:12:29,0
76fa9539-31e9-4ed1-b979-a845f77103e5,215.93.123.89,"Ernestfurt, France",mobile,2025-01-05 23:49:24,0
601458c5-89a6-4ec1-b365-a1f037f18c75,52.37.115.91,"North Kevin, Saint Helena",desktop,2025-01-04 20:54:59,0
d85c4cce-c009-4e9d-aef4-f7596d3bdb8f,130.23.241.181,"West Patrickton, Dominica",tablet,2025-01-10 07:44:34,0
ad5bd90d-3cbb-4937-8429-7f377efde9b2,193.176.247.67,"Matthewbury, Saint Pierre and Miquelon",desktop,2025-01-07 12:44:00,1
197c86e6-7b2b-40ad-9366-1cce9a331def,206.81.83.102,"East Michaelmouth, Jordan",mobile,2025-01-11 09:07:02,0
fd2c9281-ae92-47a0-9252-359ef6a348e7,180.231.43.220,"Laneshire, Guinea",desktop,2025-01-12 13:27:46,1
13069388-d489-4da7-998f-ea3bdb0c2c77,162.135.139.189,"Seanburgh, French Southern Territories",tablet,2025-01-03 15:59:34,0
e13e8860-4e0d-49f0-950a-e9a38038f0c6,220.6.128.206,"Lake Erik, Isle of Man",tablet,2025-01-05 15:33:12,0
b9ab5bb8-7f81-4e68-a00f-0f6f3f6a423a,200.202.8.75,"Lake Margaret, Namibia",desktop,2025-01-08 09:09:19,0
500e39a1-2f91-4515-8329-0679969998eb,112.216.84.30,"Pachecoton, Barbados",desktop,2025-01-10 19:23:26,0
946a460c-7c1a-4ed8-acd1-d7d770ae7be6,146.185.16.21,"Bakermouth, Ghana",desktop,2025-01-04 09:19:45,0
f5210cd3-3c0e-454c-ba4e-e99aa026ea81,76.84.74.163,"Juanberg, Bhutan",tablet,2025-01-02 00:29:45,1
f47efebf-3509-4c9d-9b24-52f21ec3dc1b,42.141.156.72,"South Scottside, Guinea",mobile,2025-01-09 13:59:29,0
70308804-32d2-4a9d-b326-48c9cd2412c4,117.218.102.145,"Vincentfort, Costa Rica",tablet,2025-01-05 21:43:46,0
95bebdc1-9cc0-4e17-9bb9-c2b30269bf95,214.149.162.93,"West Michaelfurt, Guatemala",mobile,2025-01-07 01:08:40,0
f69df8ca-ab19-4f0f-a39f-408a0190204c,131.120.111.53,"Whitneyburgh, South Georgia and the South Sandwich Islands",tablet,2025-01-09 02:19:38,0
d263dc9a-7655-45bb-aa86-8035c0c9c381,155.45.117.132,"Port Jeffrey, Taiwan",tablet,2025-01-05 11:11:25,0
4244025b-9fbd-4a83-b2b5-71be4b3c34c4,25.37.3.164,"North Deborahburgh, Belgium",tablet,2025-01-07 15:19:17,0
7d25043c-c1f2-43f1-8aca-0bba91b8ca7f,129.230.15.181,"Smithshire, Greece",mobile,2025-01-06 07:46:20,0
b9b5a00b-839a-42a3-9792-8c55a6b9e8fe,216.209.118.117,"New Josephhaven, Greenland",mobile,2025-01-06 09:10:00,0
29f49b9d-48e8-4257-9efa-76775af64e03,131.119.199.250,"Brittanystad, Japan",desktop,2025-01-04 15:07:45,0
928c7cf3-bbdf-40fc-9920-0a9d434a2715,165.146.87.176,"Lake Patricia, Martinique",mobile,2025-01-05 02:12:38,0
f28497d0-38a0-4d45-b7ec-9c2cec3a7a73,35.24.173.7,"Wellsville, San Marino",desktop,2025-01-05 16:09:22,0
4b295920-002b-414f-8ee1-12c77a59ddc6,193.48.242.129,"Lake Angela, Kenya",desktop,2025-01-05 00:02:50,0
bba6714e-686e-470e-b70c-d7f7511a1db1,216.144.102.254,"Port Timothy, Poland",mobile,2025-01-01 16:50:49,0
1309680a-6df6-4583-85d6-2f6abd0a001e,211.177.67.237,"Kennethview, Eritrea",desktop,2025-01-08 13:30:19,0
4bdfbe02-806e-46f8-9585-063c24fe53af,176.226.225.245,"West Davidside, Burkina Faso",mobile,2025-01-11 00:01:57,0
07819264-d27a-499f-bd9d-bf03ea670a66,80.194.189.113,"New John, Cuba",desktop,2025-01-09 23:33:09,0
452c414b-065e-4359-b72c-9405110795dc,78.188.214.13,"Rogersshire, Turkey",mobile,2025-01-04 21:49:55,0
40a4f31a-5cb2-4009-991d-de2ad4171601,213.86.50.173,"West Michellefurt, Niger",desktop,2025-01-12 12:31:36,0
7bd755e5-5696-4ad8-a196-59581471c96b,195.208.113.67,"New Catherine, Germany",desktop,2025-01-07 21:11:58,0
d9e23ecf-ba28-4985-92dc-90d0140fd477,199.43.4.158,"Lisaborough, Mauritius",tablet,2025-01-10 04:40:46,0
3478475c-3615-44e7-b2bf-cd002df7be96,206.80.119.196,"Lindsayshire, Saint Kitts and Nevis",tablet,2025-01-11 12:17:13,0
97b91b34-bdcb-44bd-88fa-c4fb066958af,220.228.241.236,"Lake Yvonnestad, Italy",desktop,2025-01-06 13:36:48,0
f3b7da68-c3bb-413d-b15d-43db0c02a311,118.119.21.13,"Grahamhaven, Guyana",tablet,2025-01-02 09:38:57,0
f7058f91-aab5-49af-8f5b-5e328dcdcb86,132.183.11.141,"West Thomas, Bosnia and Herzegovina",mobile,2025-01-09 14:18:46,0
683bbadd-bf87-4324-911e-40d204d6042c,200.226.160.96,"Susantown, Bulgaria",tablet,2025-01-01 13:27:40,0
5bebbd82-05d9-491c-a904-f1c9bcf53bcf,39.77.18.119,"Phillipburgh, Malta",tablet,2025-01-12 07:26:30,0
a252fb1e-7c27-4e71-a2cb-6b3450d139a1,219.76.110.27,"West Lauren, Brunei Darussalam",mobile,2025-01-07 03:08:57,0
86f0dbd0-e97f-42fe-ba6a-bacd20451aec,30.168.136.124,"Aprilstad, Marshall Islands",mobile,2025-01-13 03:00:39,0
758c0507-689c-42df-829f-7ecc3f74adb6,129.249.251.121,"New Michellefort, Reunion",tablet,2025-01-02 19:39:21,0
